latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir,elevation,slope,aspect
37.381,-119.0762,369.1,2020-10-16,2106,100,297.9,D,2020-10-16 21:06:00,1,21,10,290,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,42.400000000000034,2.8999999999999773,1,23.0,12,8.6,292,,,
37.5238,-119.1256,321.6,2020-10-17,1832,53,291.4,D,2020-10-17 18:32:00,1,18,10,291,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-6.2999999999999545,3.6999999999999886,1,18.5,15,7.4,227,,,
37.3774,-119.1102,319.7,2020-10-17,1832,68,297.8,D,2020-10-17 18:32:00,1,18,10,291,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-49.400000000000034,-0.0999999999999659,2,21.4,12,4.3,312,,,
37.4483,-119.1224,325.3,2020-10-17,1832,51,293.4,D,2020-10-17 18:32:00,1,18,10,291,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,5.600000000000023,-4.400000000000034,5,19.5,15,6.3,257,,,
40.2466,-123.0939,325.6,2020-10-17,2150,77,302.8,D,2020-10-17 21:50:00,0,21,10,291,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,25.0,15.199999999999989,0,30.0,19,6.8,342,1350.3363037109375,89.99898529052734,169.04745483398438
36.3559,-118.4257,311.4,2020-10-18,950,83,281.4,N,2020-10-18 09:50:00,0,9,10,292,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.0,0.0,0,7.2,38,4.2,20,,,
36.347,-118.4277,302.9,2020-10-18,950,52,280.4,N,2020-10-18 09:50:00,0,9,10,292,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-23.400000000000038,-16.80000000000001,1,8.2,38,4.2,20,,,
37.5317,-119.1419,316.9,2020-10-18,950,73,286.3,N,2020-10-18 09:50:00,1,9,10,292,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-4.7000000000000455,-5.099999999999966,2,11.0,38,3.1,21,,,
37.4439,-119.1522,352.7,2020-10-18,1915,96,299.3,D,2020-10-18 19:15:00,1,19,10,292,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,10.800000000000011,0.8000000000000114,1,21.9,17,7.0,215,,,
41.1591,-123.2144,306.7,2020-10-18,2055,54,296.2,D,2020-10-18 20:55:00,0,20,10,292,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-1.900000000000034,1.8999999999999773,0,24.2,27,3.9,338,1167.7603759765625,89.996826171875,264.2822265625
37.4665,-119.1844,313.6,2020-10-19,619,87,285.4,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-41.19999999999999,-22.5,2,8.6,52,5.7,72,,,
37.449,-119.1523,330.1,2020-10-19,619,79,288.6,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-22.59999999999997,-10.699999999999989,3,7.4,51,5.7,72,,,
37.3652,-119.11,306.3,2020-10-19,619,68,282.6,N,2020-10-19 06:19:00,1,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-19.0,-10.799999999999956,1,7.3,66,5.4,94,,,
37.3795,-119.0433,366.6,2020-10-19,619,100,292.6,N,2020-10-19 06:19:00,0,6,10,293,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,0.0,0.0,1,7.6,54,5.8,120,,,
36.1044,-121.3576,321.7,2020-10-19,1820,40,306.1,D,2020-10-19 18:20:00,0,18,10,293,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,16.69999999999999,13.700000000000044,0,28.4,16,4.9,107,,,
37.4426,-119.1527,343.0,2020-10-20,1903,90,300.4,D,2020-10-20 19:03:00,1,19,10,294,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,12.899999999999975,11.799999999999956,0,21.9,12,8.6,255,,,
37.434,-119.1034,380.4,2020-10-20,1903,100,298.9,D,2020-10-20 19:03:00,1,19,10,294,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,74.09999999999997,16.299999999999955,1,20.2,14,12.1,260,,,
37.4109,-119.1281,334.1,2020-10-20,2041,80,280.7,D,2020-10-20 20:41:00,1,20,10,294,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-46.29999999999996,-18.19999999999999,2,23.0,11,9.3,254,,,
37.5346,-119.1304,326.8,2020-10-21,606,100,285.3,N,2020-10-21 06:06:00,0,6,10,295,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,9.900000000000034,-1.0,0,4.6,57,7.3,11,,,
36.3566,-118.4377,319.8,2020-10-21,606,99,280.3,N,2020-10-21 06:06:00,0,6,10,295,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,8.400000000000034,-1.099999999999966,0,5.4,48,4.5,14,,,
37.3765,-119.0353,347.9,2020-10-21,2124,94,296.5,D,2020-10-21 21:24:00,1,21,10,295,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,-18.700000000000045,3.899999999999977,0,19.5,13,11.6,275,,,
37.411,-119.0802,396.6,2020-10-21,2124,94,307.1,D,2020-10-21 21:24:00,1,21,10,295,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,62.5,26.400000000000038,1,18.7,13,11.7,261,,,
37.3954,-119.0607,343.1,2020-10-22,1851,92,292.4,D,2020-10-22 18:51:00,1,18,10,296,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,16.80000000000001,-4.400000000000034,2,15.8,17,5.4,278,,,
37.435,-119.1437,326.3,2020-10-22,1851,81,296.8,D,2020-10-22 18:51:00,1,18,10,296,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-70.30000000000001,-10.300000000000011,2,17.8,15,0.4,270,,,
37.2804,-119.2249,308.3,2020-10-22,1851,29,294.4,D,2020-10-22 18:51:00,0,18,10,296,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,3.1000000000000227,8.799999999999955,0,15.3,15,5.1,309,,,
37.3988,-119.0771,329.3,2020-10-23,554,70,281.2,N,2020-10-23 05:54:00,1,5,10,297,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,-16.5,-6.699999999999989,2,8.2,51,2.6,106,,,
37.4097,-119.0674,345.8,2020-10-23,554,81,287.9,N,2020-10-23 05:54:00,1,5,10,297,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,2.6999999999999886,-4.5,3,7.6,43,2.5,90,,,
37.5367,-119.1382,306.7,2020-10-23,554,57,282.9,N,2020-10-23 05:54:00,0,5,10,297,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,-20.100000000000023,-2.400000000000034,0,11.1,50,4.0,10,,,
37.8658,-119.5779,311.5,2020-10-23,2112,59,292.7,D,2020-10-23 21:12:00,0,21,10,297,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,7.100000000000023,8.899999999999977,0,13.7,30,11.3,261,,,
41.027,-123.2929,314.8,2020-10-23,2113,75,291.8,D,2020-10-23 21:13:00,0,21,10,297,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,-10.800000000000011,-1.5,0,20.9,17,8.0,8,1699.3878173828125,89.99906158447266,1.6812204122543335
37.5295,-119.1254,306.7,2020-10-24,1838,19,286.9,D,2020-10-24 18:38:00,1,18,10,298,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,0.0,4.0,0,12.4,21,6.0,237,,,
37.4003,-118.9773,332.7,2020-10-24,1838,0,292.1,D,2020-10-24 18:38:00,0,18,10,298,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-15.199999999999989,-4.399999999999977,0,11.6,20,5.9,259,,,
37.4181,-119.1258,333.6,2020-10-24,1838,87,291.9,D,2020-10-24 18:38:00,1,18,10,298,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,4.300000000000011,10.699999999999989,0,14.9,18,4.1,308,,,
37.3969,-119.1217,378.4,2020-10-24,2155,100,295.9,D,2020-10-24 21:55:00,1,21,10,298,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,44.79999999999996,4.0,1,18.5,19,10.4,250,,,
37.4839,-119.1404,319.1,2020-10-24,2155,76,288.6,D,2020-10-24 21:55:00,1,21,10,298,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,12.400000000000034,1.7000000000000457,3,15.4,17,12.4,234,,,
37.4131,-119.1212,315.0,2020-10-25,542,41,279.5,N,2020-10-25 05:42:00,1,5,10,299,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,-63.39999999999998,-16.399999999999977,3,5.7,48,3.4,58,,,
37.4164,-119.1245,315.2,2020-10-25,956,36,277.3,N,2020-10-25 09:56:00,0,9,10,299,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.1999999999999886,-2.1999999999999886,4,2.7,55,4.1,75,,,
37.4017,-119.0244,311.9,2020-10-25,956,84,276.4,N,2020-10-25 09:56:00,1,9,10,299,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-20.80000000000001,-15.700000000000044,5,1.8,57,3.3,103,,,
37.5154,-119.1847,309.1,2020-10-26,625,77,276.9,N,2020-10-26 06:25:00,1,6,10,300,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-4.5,-8.5,0,4.0,15,11.5,39,,,
37.5481,-119.1778,340.2,2020-10-26,1826,92,288.1,D,2020-10-26 18:26:00,1,18,10,300,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,31.09999999999997,11.200000000000044,1,7.4,6,25.7,42,,,
37.5256,-119.1467,343.2,2020-10-26,1826,66,280.9,D,2020-10-26 18:26:00,1,18,10,300,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,24.09999999999997,-7.700000000000045,2,6.7,6,22.5,55,,,
33.749,-117.7584,330.2,2020-10-26,2142,63,295.9,D,2020-10-26 21:42:00,0,21,10,300,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,0.0,0.0,0,21.2,4,30.6,48,,,
37.3912,-119.0569,358.9,2020-10-26,2143,92,289.5,D,2020-10-26 21:43:00,1,21,10,300,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,43.69999999999999,12.199999999999989,0,7.9,8,11.1,29,,,
33.914,-117.6981,329.5,2020-10-27,529,89,283.5,N,2020-10-27 05:29:00,0,5,10,301,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,0.0,0.0,0,13.8,9,9.7,94,,,
37.4438,-119.0864,311.1,2020-10-27,944,43,275.0,N,2020-10-27 09:44:00,1,9,10,301,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-47.79999999999996,-14.5,1,-1.1,39,5.4,70,,,
33.671,-117.6949,328.9,2020-10-27,945,100,289.1,N,2020-10-27 09:45:00,0,9,10,301,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.0,0.0,0,14.2,9,8.2,41,,,
37.5221,-119.1146,322.6,2020-10-27,1909,22,287.9,D,2020-10-27 19:09:00,1,19,10,301,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,-20.59999999999997,7.0,1,9.9,27,18.3,45,,,
37.5406,-119.1507,310.1,2020-10-27,2048,59,295.0,D,2020-10-27 20:48:00,0,20,10,301,-0.8660254037844386,0.5,-0.8660254037844386,0.5,1,-30.09999999999997,6.899999999999977,1,17.0,27,14.6,40,,,
37.4543,-119.1051,316.3,2020-10-28,612,43,282.6,N,2020-10-28 06:12:00,1,6,10,302,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-6.300000000000011,-5.2999999999999545,2,4.0,24,9.4,86,,,
37.5388,-119.0978,314.3,2020-10-28,1814,53,295.1,D,2020-10-28 18:14:00,0,18,10,302,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-2.0,12.5,3,18.3,8,10.5,52,,,
37.4885,-119.1313,355.3,2020-10-28,2130,98,298.3,D,2020-10-28 21:30:00,0,21,10,302,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,41.0,3.1999999999999886,2,17.1,8,13.5,34,,,
37.4349,-119.0866,324.3,2020-10-28,2130,46,294.6,D,2020-10-28 21:30:00,0,21,10,302,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,13.199999999999989,19.600000000000023,2,16.5,6,10.8,21,,,
36.3902,-118.426,308.6,2020-10-29,517,67,279.3,N,2020-10-29 05:17:00,0,5,10,303,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5,0,-11.199999999999989,-1.0,0,6.1,16,7.2,27,,,
37.4224,-118.9491,307.1,2020-10-29,932,70,276.4,N,2020-10-29 09:32:00,0,9,10,303,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,0.0,0.0,0,3.1,19,10.8,60,,,
36.3953,-118.4154,303.5,2020-10-29,932,34,279.4,N,2020-10-29 09:32:00,0,9,10,303,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5,0,-5.100000000000023,0.0999999999999659,1,6.2,19,10.5,27,,,
39.7305,-122.111,310.9,2020-10-29,1856,63,295.7,D,2020-10-29 18:56:00,0,18,10,303,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,0.0,0.0,0,19.3,27,1.8,360,1021.9990234375,89.99787902832031,356.17388916015625
37.492,-119.1258,305.2,2020-10-30,600,29,278.4,N,2020-10-30 06:00:00,0,6,10,304,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0,-50.10000000000002,-19.900000000000038,0,0.3,26,10.8,60,,,
42.0199,-123.3625,305.5,2020-10-30,1938,61,288.1,D,2020-10-30 19:38:00,0,19,10,304,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5,1,1.6999999999999886,0.5,0,16.4,22,9.7,272,24.09480857849121,89.99227905273438,284.00616455078125
36.3864,-118.4381,315.6,2020-10-30,2118,51,291.6,D,2020-10-30 21:18:00,0,21,10,304,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,12.100000000000025,12.200000000000044,0,14.1,10,8.2,195,,,
38.7162,-121.9915,312.7,2020-10-30,2119,34,302.2,D,2020-10-30 21:19:00,0,21,10,304,-0.7071067811865477,0.7071067811865475,-0.8660254037844386,0.5,1,2.0,2.599999999999966,0,25.7,18,3.3,96,1436.720703125,89.99777221679688,245.222885131836
38.984,-122.0296,306.6,2020-10-31,1844,37,295.8,D,2020-10-31 18:44:00,0,18,10,305,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,-11.0,-5.899999999999977,0,20.8,23,7.2,342,1214.634521484375,89.9988021850586,12.994576454162598
37.5497,-119.1645,324.2,2020-10-31,1844,76,301.7,D,2020-10-31 18:44:00,0,18,10,305,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,14.099999999999966,6.699999999999989,0,17.5,8,4.8,103,,,
36.3723,-118.4267,322.1,2020-10-31,1845,66,296.6,D,2020-10-31 18:45:00,0,18,10,305,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5,1,6.5,5.0,1,13.6,6,3.8,131,,,
37.4238,-119.0823,300.4,2020-11-01,548,27,278.8,N,2020-11-01 05:48:00,0,5,11,306,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,0,-23.900000000000038,-15.800000000000011,0,3.1,25,8.7,85,,,
37.5178,-119.1041,312.0,2020-11-01,1002,84,276.2,N,2020-11-01 10:02:00,0,10,11,306,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,6.800000000000011,-2.1999999999999886,1,3.2,21,11.1,54,,,
37.3996,-119.0059,323.1,2020-11-01,2106,76,281.1,D,2020-11-01 21:06:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,11.200000000000044,4.7000000000000455,1,17.0,9,9.0,270,,,
42.0166,-123.3683,306.3,2020-11-01,2107,62,292.3,D,2020-11-01 21:07:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.8000000000000114,4.199999999999989,0,20.8,25,8.6,182,50.12520599365234,89.99795532226562,140.20425415039062
39.4307,-122.0381,317.1,2020-11-01,2107,72,303.7,D,2020-11-01 21:07:00,0,21,11,306,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,11.800000000000011,16.099999999999966,0,27.0,18,0.5,45,1872.3446044921875,89.99777221679688,335.2137756347656
37.407,-118.9853,310.5,2020-11-02,631,80,278.6,N,2020-11-02 06:31:00,0,6,11,307,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0,-12.600000000000025,-2.5,1,3.1,33,6.5,87,,,
39.8797,-122.1819,310.5,2020-11-02,1832,63,296.7,D,2020-11-02 18:32:00,0,18,11,307,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,0.8000000000000114,-0.3000000000000113,0,20.8,25,9.6,326,770.3825073242188,89.99654388427734,347.4511413574219
41.0198,-123.2772,310.8,2020-11-02,2150,66,297.9,D,2020-11-02 21:50:00,0,21,11,307,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-4.0,6.099999999999966,0,24.6,13,10.2,203,1842.3995361328125,89.99808502197266,302.73016357421875
36.3944,-118.4433,304.9,2020-11-03,535,7,275.8,N,2020-11-03 05:35:00,0,5,11,308,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,0,-17.200000000000045,-20.80000000000001,0,2.8,51,2.7,23,,,
37.4104,-118.9976,300.5,2020-11-03,950,19,275.7,N,2020-11-03 09:50:00,0,9,11,308,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,-10.0,-2.900000000000034,0,4.1,31,5.4,86,,,
36.2608,-117.9865,315.9,2020-11-03,2053,64,303.8,D,2020-11-03 20:53:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,22.3,20,5.6,27,,,
39.9017,-122.2358,311.0,2020-11-03,2054,64,301.0,D,2020-11-03 20:54:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.5,4.300000000000011,0,24.2,22,5.6,130,474.3910217285156,89.99840545654297,233.13238525390625
39.8006,-122.1608,316.2,2020-11-03,2054,74,300.0,D,2020-11-03 20:54:00,0,20,11,308,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,15.099999999999966,11.100000000000025,0,24.0,22,6.4,128,602.7593383789062,89.99549865722656,278.11444091796875
37.5446,-119.0806,339.7,2020-11-04,2137,90,290.3,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,27.69999999999999,14.100000000000025,0,16.5,16,8.7,218,,,
38.3152,-121.5287,329.7,2020-11-04,2137,84,299.8,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,2.3999999999999773,-16.399999999999977,0,24.4,28,5.6,315,1853.6298828125,89.99475860595703,80.53861236572266
39.798,-122.1702,318.8,2020-11-04,2137,75,300.4,D,2020-11-04 21:37:00,0,21,11,309,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,2.6000000000000227,0.3999999999999772,0,25.6,20,2.9,30,566.7984619140625,89.97750854492188,314.8706970214844
37.5432,-119.085,315.2,2020-11-05,938,91,283.3,N,2020-11-05 09:38:00,0,9,11,310,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0,-24.5,-7.0,1,5.8,34,10.7,20,,,
40.4813,-122.5195,312.3,2020-11-05,1902,71,301.3,D,2020-11-05 19:02:00,0,19,11,310,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,-77.09999999999997,-8.199999999999989,0,23.8,30,4.9,107,238.34234619140625,89.98577117919922,153.47982788085938
39.7911,-122.1785,311.2,2020-11-05,2042,56,298.3,D,2020-11-05 20:42:00,0,20,11,310,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-7.600000000000023,-2.099999999999966,1,25.8,24,4.4,35,550.8589477539062,89.99496459960938,251.5606842041016
39.0438,-121.4171,324.8,2020-11-05,2042,80,299.3,D,2020-11-05 20:42:00,0,20,11,310,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,-10.0,-11.800000000000011,0,24.2,23,3.6,233,745.600830078125,89.99853515625,195.95021057128903
37.5489,-119.0613,303.3,2020-11-06,1021,54,277.9,N,2020-11-06 10:21:00,0,10,11,311,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0,-11.899999999999975,-5.400000000000034,0,4.4,32,12.8,212,,,
39.8236,-122.0125,303.4,2020-11-06,2125,56,290.8,D,2020-11-06 21:25:00,0,21,11,311,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,17.6,23,6.0,287,518.244873046875,89.99821472167969,153.44508361816406
39.1916,-121.6509,307.3,2020-11-06,2125,65,293.6,D,2020-11-06 21:25:00,0,21,11,311,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,17.1,34,7.9,129,1168.9180908203125,89.99870300292969,46.636985778808594
38.9839,-122.0904,301.4,2020-11-07,1850,47,279.3,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,-5.800000000000011,1.900000000000034,0,13.5,35,9.7,338,1547.731689453125,89.99785614013672,70.34911346435547
38.9823,-122.0764,307.2,2020-11-07,1850,65,277.4,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,5.699999999999989,-1.5,1,13.5,35,9.7,338,1421.7100830078125,89.99842071533203,200.224365234375
39.6867,-121.8376,306.5,2020-11-07,1850,64,289.5,D,2020-11-07 18:50:00,0,18,11,312,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,-17.899999999999977,-22.899999999999977,0,13.2,44,8.6,303,512.3521118164062,89.9969482421875,196.7109832763672
39.4,-122.2389,311.8,2020-11-07,2030,51,289.5,D,2020-11-07 20:30:00,0,20,11,312,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,8.400000000000034,13.800000000000011,0,17.0,27,6.5,357,1807.0421142578125,89.99835968017578,11.883275985717772
33.8962,-116.5954,338.4,2020-11-08,1756,91,286.5,D,2020-11-08 17:56:00,0,17,11,313,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,1,13.699999999999989,-0.3999999999999772,0,11.5,57,6.0,343,258.07720947265625,89.98576354980469,153.44264221191406
33.9,-116.5659,324.7,2020-11-08,1756,83,286.9,D,2020-11-08 17:56:00,0,17,11,313,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,1,11.8,57,6.0,343,165.03921508789062,89.97747802734375,314.9833984375
37.2893,-120.7166,316.1,2020-11-08,2112,76,289.3,D,2020-11-08 21:12:00,0,21,11,313,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,3.0,-4.300000000000011,0,15.0,28,16.6,318,,,
37.5292,-120.7218,302.5,2020-11-08,2112,52,284.3,D,2020-11-08 21:12:00,0,21,11,313,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-3.899999999999977,-3.8000000000000114,0,13.9,32,15.5,342,,,
37.407,-121.0246,300.7,2020-11-09,1838,35,287.4,D,2020-11-09 18:38:00,0,18,11,314,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,10.7,30,14.2,336,,,
36.2202,-119.5294,308.5,2020-11-09,1839,67,290.9,D,2020-11-09 18:39:00,0,18,11,314,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,8.6,72,2.5,225,,,
36.0722,-119.998,302.6,2020-11-09,1839,52,288.3,D,2020-11-09 18:39:00,0,18,11,314,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,10.6,32,10.6,342,,,
37.6149,-120.7577,303.8,2020-11-10,1921,57,290.6,D,2020-11-10 19:21:00,0,19,11,315,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,13.2,29,1.9,292,,,
39.2112,-121.6001,306.4,2020-11-10,2100,63,290.2,D,2020-11-10 21:00:00,0,21,11,315,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-17.400000000000034,-16.69999999999999,0,15.5,22,3.2,207,999.6310424804688,89.99250030517578,225.0
36.4209,-120.338,301.2,2020-11-10,2100,33,289.5,D,2020-11-10 21:00:00,0,21,11,315,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,15.3,20,5.4,8,,,
34.7009,-120.2156,312.1,2020-11-11,2142,69,293.6,D,2020-11-11 21:42:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,19.2,25,9.6,304,0.0,0.0,-0.0
39.5162,-122.1486,315.7,2020-11-11,2143,76,280.7,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-6.5,-24.30000000000001,0,15.9,31,2.6,34,1731.2996826171875,89.99714660644531,100.3162612915039
39.596,-122.1229,315.2,2020-11-11,2143,75,290.6,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-20.600000000000023,-11.899999999999975,1,16.0,30,4.0,297,1253.778076171875,89.99808502197266,147.2765655517578
39.339,-121.962,306.1,2020-11-11,2143,63,276.1,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,-15.899999999999975,-27.69999999999999,0,16.0,29,4.6,288,1677.486572265625,89.99591827392578,230.1949005126953
39.5108,-122.211,317.1,2020-11-11,2143,77,284.5,D,2020-11-11 21:43:00,0,21,11,316,-0.7071067811865477,0.7071067811865475,-0.5000000000000004,0.8660254037844384,1,13.5,-5.0,1,15.9,31,2.6,34,1422.517822265625,89.9991226196289,159.08087158203125
37.3321,-119.8816,302.9,2020-11-12,1909,54,292.8,D,2020-11-12 19:09:00,0,19,11,317,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,14.2,38,5.8,202,,,
34.707,-120.2076,333.8,2020-11-12,2047,88,293.8,D,2020-11-12 20:47:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,21.69999999999999,0.1999999999999886,1,19.9,26,7.8,292,0.0,0.0,-0.0
35.8069,-120.7446,318.0,2020-11-12,2047,78,297.5,D,2020-11-12 20:47:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,17.8,25,2.1,149,,,
39.3521,-121.7734,326.8,2020-11-12,2048,85,293.0,D,2020-11-12 20:48:00,0,20,11,317,-0.8660254037844386,0.5,-0.5000000000000004,0.8660254037844384,1,0.0,0.0,0,15.1,31,3.4,302,1031.726806640625,89.9969482421875,196.70944213867188
